Y,X1,X2,X3 
1041040,455,13,176 
82740258,459,386,467 
441090000,975,624,725 
90202896,732,378,326 
160211148,337,519,916 
27587274,814,79,429 
138442932,788,729,241 
68745390,230,993,301 
209524112,326,998,644 
8113610,61,470,283 
69839088,132,758,698 
230329008,351,882,744 
504642112,776,676,962 
124653474,473,726,363 
8456400,243,232,150 
75976745,163,505,923 
898128,36,297,84 
122805540,734,390,429 
26460972,54,499,982 
249211440,447,690,808 
84216370,679,395,314 
83971944,632,171,777 
268954686,649,759,546 
30857652,98,459,686 
339956820,708,595,807 
508515300,900,569,993 
227552160,480,607,781 
148892040,990,302,498 
170501760,624,506,540 
245866,457,269,2 
25655616,101,441,576 
21213400,199,325,328 
151418430,659,345,666 
312437250,555,834,675 
292959887,761,869,443 
20607540,69,685,436 
186823728,848,807,273 
76062420,510,402,371 
254173458,638,933,427 
56220794,434,281,461 
12375924,122,159,638 
205171776,288,911,782 
3814200,163,180,130 
454720896,642,816,868 
49928816,917,328,166 
2392848,382,232,27 
450138300,758,642,925 
42343488,163,656,396 
645465600,900,862,832 
39882,69,34,17 
54417270,229,267,890 
22503072,58,944,411 
3111360,463,210,32 
67631760,497,567,240 
465010,49,949,10 
18470100,330,290,193 
195822018,521,399,942 
116421600,800,179,813 
7563906,694,63,173 
44190144,642,717,96 
37203810,609,205,298 
1104075,3,525,701 
155578220,262,998,595 
91003185,313,639,455 
109785384,606,186,974 
145515500,793,734,250 
28809000,485,270,220 
87006920,220,689,574 
47597910,939,274,185 
256073652,867,489,604 
186909184,896,862,242 
16183314,994,67,243 
188460664,692,686,397 
8310705,65,391,327 
90741528,246,521,708 
238681820,577,860,481 
400861670,545,998,737 
98584080,249,560,707 
12446928,488,981,26 
122103135,385,393,807 
61696705,665,257,361 
189183456,898,693,304 
5765760,84,780,88 
238970714,779,941,326 
136621758,663,359,574 
170116800,305,996,560 
8346624,48,418,416 
5316272,61,419,208 
7005632,68,548,188 
94573102,947,299,334 
69002388,441,354,442 
62705664,576,288,378 
35019138,229,231,662 
17516765,53,497,665 
1695600,942,300,6 
16916480,236,128,560 
14477264,29,656,761 
163289420,238,874,785 
39613455,945,267,157 
308897820,646,693,690 
264631716,657,997,404 
33863648,802,464,91 
21824010,390,811,69 
37216179,187,567,351 
58992856,122,884,547 
1399032,254,51,108 
12213504,108,589,192 
404501364,526,909,846 
401075610,733,690,793 
438907920,930,692,682 
126061920,284,685,648 
162122064,986,527,312 
88500224,512,316,547 
98152560,891,408,270 
90622740,521,390,446 
112322020,997,262,430 
15124000,76,199,1000 
22359897,651,321,107 
26400660,572,51,905 
56926870,286,605,329 
41052690,203,210,963 
26918136,133,937,216 
43729680,174,824,305 
5907993,741,67,119 
4581500,476,175,55 
109298805,385,519,547 
584592,3,641,304 
8240864,904,172,53 
11006064,698,438,36 
4303200,163,40,660 
101703932,173,862,682 
11119104,127,384,228 
296726140,865,764,449 
174882240,702,346,720 
406763280,924,667,660 
352397760,416,906,935 
305749080,915,351,952 
202990704,889,536,426 
51777600,480,115,938 
24669864,183,492,274 
41605080,86,660,733 
9481920,664,357,40 
371931080,860,722,599 
253346544,747,752,451 
6236128,74,184,458 
24965010,315,629,126 
82093040,568,485,298 
638204000,800,805,991 
1170180,985,3,396 
113439690,486,247,945 
414406000,1000,541,766 
425890752,892,812,588 
85582692,694,234,527 
106505659,779,809,169 
133670628,402,546,609 
2083560,895,291,8 
14416000,80,265,680 
203734632,634,439,732 
17256750,519,133,250 
316999680,680,607,768 
24462720,360,548,124 
131159574,819,558,287 
10610265,631,57,295 
93818725,805,143,815 
551384750,805,721,950 
1235820,10,129,958 
5226529,721,11,659 
125828850,586,525,409 
1969110,99,170,117 
49805280,324,280,549 
57034572,322,557,318 
9517200,412,60,385 
70104276,473,828,179 
102486670,298,845,407 
7988640,890,204,44 
56728008,502,292,387 
27470848,256,278,386 
18689800,782,100,239 
3615168,608,991,6 
191976512,554,544,637 
5735310,10,881,651 
74805120,972,148,520 
229952440,886,683,380 
31691880,795,44,906 
1072512,441,38,64 
296753184,819,676,536 
4215040,89,640,74 
175819644,861,546,374 
161861410,206,835,941 
151232616,254,999,596 
61351542,834,93,791 
5546352,971,476,12 
326053520,634,598,860 
199615968,432,926,499 
5090820,391,30,434 
9406020,62,778,195 
7616952,381,168,119 
58670100,365,190,846 
171515498,971,434,407 
73625838,638,429,269 
48072024,232,273,759 
33549516,343,836,117 
224416746,657,466,733 
163982604,446,699,526 
38582500,671,250,230 
552768345,885,629,993 
170383350,613,654,425 
19008000,144,160,825 
713711412,933,787,972 
10027701,251,579,69 
85819410,502,261,655 
66684100,217,700,439 
119436210,335,683,522 
126245196,627,799,252 
30837186,214,593,243 
419420040,870,949,508 
9124150,14,995,655 
11892480,96,652,190 
11718630,133,267,330 
50446140,380,411,323 
139159020,993,364,385 
15521898,133,367,318 
2694384,189,27,528 
72185515,181,415,961 
21874320,164,702,190 
24833952,312,402,198 
136052,43,113,28 
2507115,69,215,169 
141809752,769,259,712 
300458272,901,544,613 
27396330,353,195,398 
6002304,336,58,308 
227520414,803,583,486 
77486360,310,452,553 
211216720,520,407,998 
125503350,267,595,790 
125483416,872,151,953 
9365924,107,316,277 
224396280,984,345,661 
39353382,423,257,362 
68097210,237,487,590 
281600384,458,739,832 
128490505,341,403,935 
254745040,859,674,440 
5203934,667,83,94 
99712000,164,640,950 
231381696,364,646,984 
24329526,78,823,379 
7680460,428,37,485 
151816392,329,493,936 
58288392,387,562,268 
62730,123,3,170 
76031770,865,142,619 
3435200,452,16,475 
448134224,809,712,778 
35797896,118,477,636 
50193486,219,357,642 
1140396,841,12,113 
13466750,649,83,250 
12508504,46,314,866 
14760000,150,160,615 
153756270,978,223,705 
96890640,428,770,294 
7898319,627,741,17 
96987072,168,728,793 
4954725,225,361,61 
2147418,114,117,161 
6965920,884,788,10 
48758184,747,164,398 
15214437,107,333,427 
47992728,617,926,84 
533232,84,92,69 
147040000,919,160,1000 
10888500,427,34,750 
10999765,665,973,17 
34551090,63,606,905 
7357770,105,687,102 
31088988,861,51,708 
136569664,296,616,749 
108354820,505,553,388 
29042496,343,576,147 
2984704,356,32,262 
43413750,227,850,225 
61279232,206,896,332 
116627181,759,229,671 
70746750,705,450,223 
25784748,836,69,447 
58829850,150,547,717 
318836531,701,593,767 
6108272,566,71,152 
297616212,818,697,522 
332689280,616,628,860 
15399654,578,83,321 
221902200,377,600,981 
122192824,403,604,502 
132368418,533,438,567 
90331800,313,600,481 
7835265,135,457,127 
52963595,943,235,239 
210931776,396,648,822 
82558476,819,869,116 
2249423,187,23,523 
270466254,778,361,963 
154242720,477,860,376 
205691640,330,788,791 
5892201,431,31,441 
7465095,27,605,457 
62765274,286,573,383 
282521070,895,923,342 
225577440,752,505,594 
95487980,595,757,212 
315636060,562,579,970 
585269388,817,972,737 
213008445,507,555,757 
319815621,943,477,711 
188887062,637,438,677 
67118184,903,152,489 
40870000,1000,335,122 
12353880,49,764,330 
710853984,774,976,941 
3867644,61,242,262 
474610500,915,665,780 
33852780,115,666,442 
13351080,97,555,248 
59819532,867,734,94 
337070679,471,979,731 
340566336,792,437,984 
223061488,317,796,884 
15984320,418,160,239 
281615292,756,681,547 
47164392,374,678,186 
64653000,937,300,230 
127177230,317,645,622 
22852440,514,130,342 
513920,32,44,365 
37902112,152,323,772 
207473500,500,541,767 
197928322,809,298,821 
78631531,787,293,341 
138979300,965,190,758 
11202360,835,26,516 
385453376,946,544,749 
118344720,260,498,914 
4628250,374,15,825 
180835578,882,627,327 
331331964,958,354,977 
126035000,277,728,625 
812011959,981,929,891 
109396224,384,342,833 
156940532,532,469,629 
7763140,710,77,142 
20256225,75,571,473 
384065976,469,894,916 
248300338,286,911,953 
44361100,700,499,127 
350671923,757,513,903 
1585798,466,83,41 
14281920,232,216,285 
215459904,867,706,352 
125230972,823,349,436 
305552250,395,955,810 
20109600,75,798,336 
71981000,280,325,791 
73941160,485,472,323 
221125632,364,678,896 
118381140,710,177,942 
3685752,126,103,284 
71630406,783,579,158 
254624145,383,705,943 
93897216,284,574,576 
110795048,728,509,299 
125200500,475,345,764 
67912824,357,602,316 
259981440,752,430,804 
281069323,719,431,907 
174787002,559,522,599 
19753371,291,363,187 
121858686,799,222,687 
245276600,568,751,575 
134607018,859,861,182 
17578000,235,176,425 
1784160,224,885,9 
62429000,383,326,500 
95370990,286,705,473 
142932600,850,324,519 
275775360,568,680,714 
5298832,506,238,44 
6036568,202,62,482 
24733440,904,608,45 
476844480,558,980,872 
221648448,654,544,623 
14018076,212,237,279 
120340080,758,270,588 
224707200,600,712,526 
398432496,946,483,872 
621162360,910,849,804 
1158750,90,515,25 
7846410,118,429,155 
31698092,478,934,71 
670551168,797,939,896 
36300402,706,591,87 
74700000,375,332,600 
251202990,817,555,554 
74880,160,12,39 
319966500,620,983,525 
101860500,763,750,178 
209951010,870,939,257 
12818946,113,511,222 
15308202,53,598,483 
47851621,353,283,479 
94616016,254,996,374 
155078400,788,400,492 
124599555,795,587,267 
116017152,512,821,276 
1461240,369,660,6 
52209520,790,751,88 
434679432,708,946,649 
11871712,628,278,68 
111507760,424,578,455 
108962826,382,357,799 
67014621,423,607,261 
22135620,111,767,260 
12177606,186,199,329 
67355712,213,864,366 
176711787,873,833,243 
219375500,541,500,811 
79290176,359,406,544 
6393048,41,584,267 
243732608,973,824,304 
263325075,871,695,435 
16030168,491,44,742 
274252736,736,422,883 
2421090,105,122,189 
11750094,387,94,323 
340173834,813,847,494 
53146800,70,999,760 
520067925,873,845,705 
132369529,863,941,163 
166906773,267,627,997 
2177280,288,315,24 
234743040,284,840,984 
9681012,957,843,12 
76063302,606,301,417 
21707400,132,325,506 
35443200,650,71,768 
16117500,105,250,614 
139330152,236,841,702 
18724803,51,643,571 
218719404,727,732,411 
64463644,241,574,466 
12526444,212,161,367 
477287191,943,563,899 
392657364,799,876,561 
200977500,633,508,625 
201750900,358,663,850 
236780775,869,865,315 
27511848,247,884,126 
59417344,467,568,224 
306458792,409,818,916 
412419168,608,679,999 
348020640,528,865,762 
600550560,870,876,788 
22799502,99,293,786 
7556976,324,833,28 
706095,765,923,1 
89343612,446,558,359 
193860,60,9,359 
394063040,665,752,788 
150703680,877,537,320 
2787840,220,72,176 
20356956,629,558,58 
45278055,543,85,981 
134028374,922,289,503 
52915200,104,640,795 
130664820,970,314,429 
111471822,969,693,166 
4841760,16,917,330 
12345300,645,60,319 
8157376,647,197,64 
307124132,893,692,497 
4621824,177,96,272 
10740312,36,781,382 
582044529,739,823,957 
57348750,625,373,246 
139062528,341,531,768 
162074208,618,592,443 
192101322,291,854,773 
53725168,68,973,812 
184131560,761,263,920 
12158120,515,227,104 
3532464,144,111,221 
10543025,545,53,365 
105355467,371,681,417 
332657280,736,620,729 
144960396,903,268,599 
21952651,623,167,211 
60142110,815,753,98 
405375360,745,832,654 
368342688,812,922,492 
298240,20,16,932 
77678640,624,645,193 
95480,124,10,77 
70395456,552,839,152 
115929018,914,153,829 
386782976,928,983,424 
278239500,847,900,365 
102309060,294,782,445 
82387128,332,354,701 
94529870,706,305,439 
90548892,519,938,186 
23453916,118,422,471 
4648791,193,31,777 
142568985,195,929,787 
113812548,438,346,751 
3805620,357,820,13 
33830960,808,265,158 
278015220,711,686,570 
213681160,484,742,595 
57848175,825,441,159 
7279740,585,34,366 
4287920,266,40,403 
458055,145,351,9 
45637452,756,901,67 
15510000,141,440,250 
32926608,328,351,286 
56296240,760,143,518 
20766720,416,640,78 
33506592,419,168,476 
39828932,286,389,358 
115721420,698,281,590 
378887124,462,947,866 
52424460,166,330,957 
60102648,162,719,516 
10974105,115,207,461 
690696,18,106,362 
65862720,160,486,847 
532618241,881,677,893 
72178368,318,656,346 
26387298,889,51,582 
48347520,676,120,596 
152320084,287,554,958 
152164734,502,573,529 
501262614,939,631,846 
7529175,15,545,921 
226071802,803,737,382 
105386880,838,655,192 
96947760,772,345,364 
132043664,796,226,734 
219729972,599,794,462 
67473576,423,314,508 
207139695,537,535,721 
12627222,622,67,303 
201390000,685,588,500 
5160870,90,401,143 
47280672,918,696,74 
10936800,28,420,930 
131599104,182,896,807 
127021347,939,201,673 
378549585,477,955,831 
98209470,859,185,618 
59256600,780,214,355 
9905764,418,289,82 
318166990,389,919,890 
482571936,924,564,926 
25418211,283,91,987 
543970684,839,722,898 
136867500,750,237,770 
42906240,585,384,191 
49288128,354,152,916 
11000808,161,117,584 
67189074,201,421,794 
133864000,577,250,928 
477541980,514,930,999 
26716800,660,230,176 
102649680,496,315,657 
107029720,538,290,686 
33183696,71,546,856 
223439136,309,766,944 
248772768,716,934,372 
575039550,815,811,870 
1534520,10,908,169 
111747560,227,794,620 
38644480,454,224,380 
460780710,933,655,754 
18495360,144,988,130 
97552900,113,970,890 
108154740,138,866,905 
4791360,217,920,24 
21223940,148,667,215 
268500650,530,755,671 
105007630,898,455,257 
830494,137,7,866 
4061580,487,139,60 
132825576,806,186,886 
98675980,580,569,299 
6887500,190,250,145 
159987520,344,755,616 
50152704,224,228,982 
274419600,718,840,455 
790860,4,245,807 
1250235,63,21,945 
127450960,610,392,533 
117684760,292,983,410 
236616016,997,652,364 
271800,6,50,906 
53764578,477,166,679 
9693120,439,69,320 
10798524,726,111,134 
164737000,514,641,500 
11877300,830,54,265 
81266352,174,739,632 
271700660,746,605,602 
39450672,58,804,846 
35550900,532,225,297 
146930762,493,713,418 
12624456,26,941,516 
54083120,532,130,782 
404889850,947,850,503 
6437376,36,352,508 
303506000,815,392,950 
47095275,177,725,367 
23370984,246,522,182 
101673180,186,959,570 
2193156,126,18,967 
116811072,464,972,259 
163672600,850,529,364 
489648224,688,806,883 
316473278,842,517,727 
227747700,907,324,775 
903745350,925,999,978 
24974400,330,80,946 
38905822,278,401,349 
109947610,830,139,953 
15888600,280,195,291 
11871744,384,59,524 
188784,6,828,38 
17870628,587,177,172 
147767040,381,480,808 
10572210,118,905,99 
201606912,508,689,576 
113802957,573,831,239 
28304172,39,921,788 
35448000,750,224,211 
229452176,991,499,464 
23742928,862,88,313 
14677234,209,481,146 
121232160,342,560,633 
71296190,427,590,283 
46532800,508,400,229 
134916600,353,520,735 
142363520,964,260,568 
145124732,554,577,454 
16548000,840,197,100 
96341531,803,143,839 
270118740,519,982,530 
169254792,314,651,828 
305667936,938,744,438 
279011642,533,538,973 
353512350,914,573,675 
39562560,108,964,380 
50507680,599,272,310 
153438600,952,921,175 
51270548,763,214,314 
298553616,654,552,827 
200484672,816,956,257 
44630268,916,327,149 
13802781,769,31,579 
20830194,231,266,339 
10100432,346,89,328 
2176680,68,291,110 
122367564,657,748,249 
295621092,509,612,949 
60000576,654,376,244 
20755500,202,375,274 
30701664,873,157,224 
67010440,245,382,716 
339176180,830,707,578 
11795082,871,37,366 
706179400,890,818,970 
3018880,89,265,128 
223275384,342,719,908 
69211008,146,823,576 
20528816,133,176,877 
21685846,221,301,326 
213370612,338,673,938 
112734734,401,301,934 
34196730,237,470,307 
164588760,972,826,205 
354816,56,396,16 
865368,404,21,102 
6840834,21,374,871 
34822920,888,341,115 
