Y,X1,X2,X3, 
66057480,653,562,180, 
64978200,573,189,600, 
2054250,450,415,11, 
144465984,872,234,708, 
62388144,644,108,897, 
126545430,781,165,982, 
80568075,197,615,665, 
247636116,702,518,681, 
44498790,747,74,805, 
325263120,843,520,742, 
17467500,625,548,51, 
37951650,66,615,935, 
5170880,226,176,130, 
342049524,788,563,771, 
65641941,597,643,171, 
156721257,847,693,267, 
150889200,759,400,497, 
26702160,186,185,776, 
20874672,189,118,936, 
379440,85,496,9, 
530822380,836,841,755, 
365227720,871,953,440, 
87213465,191,695,657, 
88590996,702,342,369, 
19028,134,71,2, 
17205600,856,134,150, 
582963120,740,831,948, 
107128944,936,178,643, 
154767552,808,347,552, 
39330360,398,324,305, 
41294448,324,228,559, 
92973144,254,649,564, 
335555220,453,962,770, 
23950080,220,864,126, 
19780020,130,321,474, 
23681008,886,257,104, 
101758496,784,254,511, 
114319548,849,294,458, 
179922140,521,557,620, 
484827618,942,659,781, 
323202464,412,988,794, 
520558080,736,842,840, 
632416386,917,839,822, 
12023808,57,412,512, 
17988750,234,123,625, 
5509075,143,335,115, 
69242000,250,778,356, 
8409360,60,148,947, 
42009000,134,380,825, 
706851300,807,950,922, 
2228772,314,42,169, 
4846296,168,317,91, 
2075319,9,787,293, 
1331148,92,21,689, 
89311118,481,353,526, 
343903203,861,633,631, 
2490180,231,22,490, 
55007700,150,422,869, 
21987840,96,409,560, 
188671596,898,291,722, 
95400,3,636,50, 
87719824,178,538,916, 
74139120,360,814,253, 
62672202,157,993,402, 
256635700,925,556,499, 
204124535,653,619,505, 
2041136,29,166,424, 
99698200,118,850,994, 
152424000,730,480,435, 
27055377,267,417,243, 
95839296,488,668,294, 
150561180,639,765,308, 
264683832,606,821,532, 
4588650,103,275,162, 
213410946,543,838,469, 
58480128,768,343,222, 
188680212,756,277,901, 
48614400,900,211,256, 
5222910,7,935,798, 
38309700,195,940,209, 
36080508,223,417,388, 
155822940,453,882,390, 
14413036,242,307,194, 
103214880,180,916,626, 
89281920,192,949,490, 
9567690,55,367,474, 
193744200,842,708,325, 
248792440,481,536,965, 
29375780,212,185,749, 
9059600,440,71,290, 
4032728,707,31,184, 
448428596,686,691,946, 
43067184,744,103,562, 
156974328,197,837,952, 
54037140,428,285,443, 
201594519,947,217,981, 
47523000,744,511,125, 
28104192,576,152,321, 
34794444,289,237,508, 
13046904,312,159,263, 
109021440,264,928,445, 
31309640,40,907,863, 
28123950,41,850,807, 
17627376,106,338,492, 
122289596,487,286,878, 
46564782,627,523,142, 
198135000,925,850,252, 
165717981,741,251,891, 
4247824,56,194,391, 
21886620,155,246,574, 
181684800,930,370,528, 
10985832,242,582,78, 
88386750,375,489,482, 
7629600,136,60,935, 
5776056,561,13,792, 
15785280,783,48,420, 
163905804,908,647,279, 
159964077,987,169,959, 
65803080,760,93,931, 
21364952,397,434,124, 
271600000,970,700,400, 
52515015,885,343,173, 
69391780,145,661,724, 
948888,12,191,414, 
745600,80,40,233, 
65753280,948,272,255, 
50311926,281,294,609, 
112243320,567,707,280, 
24171416,797,223,136, 
18090993,179,571,177, 
68796000,378,400,455, 
11741302,257,106,431, 
508500192,713,874,816, 
28176610,805,407,86, 
110708388,804,553,249, 
20690670,91,286,795, 
123906006,427,846,343, 
41916000,998,70,600, 
104076000,784,450,295, 
473196480,739,736,870, 
9956016,252,83,476, 
24652320,203,220,552, 
285140108,671,596,713, 
14661120,664,960,23, 
23664960,913,432,60, 
64190208,848,114,664, 
2702700,110,135,182, 
37652076,799,357,132, 
27415596,402,122,559, 
11752625,167,563,125, 
211444992,864,792,309, 
49994577,699,81,883, 
72258720,537,232,580, 
102837000,332,413,750, 
83773632,278,438,688, 
36456,12,49,62, 
6900840,661,145,72, 
1777554,942,51,37, 
212035212,541,764,513, 
379127520,894,720,589, 
96600,8,21,575, 
322748496,948,588,579, 
24263112,382,402,158, 
4725760,355,64,208, 
1163385,103,15,753, 
99747200,896,365,305, 
54708606,237,237,974, 
7484400,540,70,198, 
22593224,236,302,317, 
3536940,233,345,44, 
124535040,328,420,904, 
202201272,936,567,381, 
133932650,827,205,790, 
99613800,990,468,215, 
19746804,66,994,301, 
9017400,565,380,42, 
276469550,518,925,577, 
129442950,327,754,525, 
64293330,167,615,626, 
51133446,689,217,342, 
8039280,820,19,516, 
458032173,631,993,731, 
51201150,143,770,465, 
538377,827,1,651, 
17853264,442,102,396, 
738506610,981,830,907, 
1914680,151,20,634, 
4383720,27,330,492, 
699150,395,590,3, 
27306902,421,574,113, 
114135216,208,951,577, 
60779160,444,351,390, 
53645024,524,764,134, 
29396800,64,475,967, 
68801265,117,597,985, 
53627960,557,580,166, 
51555945,987,155,337, 
119559136,241,592,838, 
22882644,603,716,53, 
32216340,780,401,103, 
50725272,443,734,156, 
10627650,55,226,855, 
218412600,700,323,966, 
212633785,637,661,505, 
204001875,525,825,471, 
510685740,995,636,807, 
196274628,859,396,577, 
24301350,383,225,282, 
104686785,591,723,245, 
58670748,251,453,516, 
43860960,260,216,781, 
115958700,884,583,225, 
243106596,969,828,303, 
147453318,591,334,747, 
70319340,585,636,189, 
936270,909,2,515, 
146633880,834,298,590, 
24398640,315,824,94, 
26153820,629,252,165, 
86622786,646,317,423, 
330735900,930,530,671, 
246784800,496,775,642, 
2425280,106,104,220, 
183220800,246,931,800, 
26661096,916,63,462, 
95896008,676,426,333, 
375677120,728,532,970, 
11270490,55,246,833, 
153045152,988,536,289, 
136797393,971,151,933, 
542158848,764,792,896, 
239692320,784,430,711, 
13772682,154,523,171, 
240240,660,1,364, 
258803872,992,317,823, 
170472520,292,790,739, 
330749377,727,631,721, 
81558875,725,149,755, 
75435360,572,210,628, 
1831086,267,27,254, 
24194322,291,149,558, 
28837440,855,136,248, 
469141722,977,721,666, 
310562748,542,786,729, 
71209728,279,256,997, 
21524214,141,601,254, 
691219850,863,830,965, 
19825740,589,204,165, 
113845026,601,241,786, 
48921600,182,320,840, 
34652277,571,613,99, 
549939936,966,782,728, 
6479325,675,331,29, 
1793610,73,54,455, 
8595144,618,76,183, 
5720484,14,451,906, 
393208925,905,769,565, 
141051915,855,433,381, 
66104126,187,629,562, 
87685560,555,454,348, 
150319260,805,273,684, 
111482280,468,830,287, 
74797008,208,561,641, 
538614622,779,917,754, 
1418240,554,640,4, 
173379250,250,941,737, 
1647072,171,32,301, 
736138590,935,906,869, 
40223988,651,76,813, 
1707966,9,234,811, 
278378208,648,844,509, 
336234745,695,671,721, 
6087640,52,230,509, 
110155136,208,772,686, 
1341015,15,299,299, 
21792771,533,99,413, 
217836864,483,783,576, 
364630088,983,932,398, 
167618880,390,726,592, 
5413095,27,505,397, 
67571010,135,897,558, 
80551520,590,184,742, 
38395200,60,760,842, 
232199277,879,379,697, 
18664555,221,635,133, 
18068160,118,319,480, 
150149792,793,388,488, 
65136250,214,625,487, 
29393000,175,340,494, 
34208800,701,100,488, 
32312544,148,264,827, 
394836492,989,969,412, 
9935625,757,75,175, 
259709968,958,376,721, 
636403040,910,802,872, 
235278432,948,324,766, 
66265520,185,488,734, 
241918194,833,582,499, 
4860912,8,782,777, 
168764232,399,637,664, 
3581928,618,69,84, 
114744696,691,408,407, 
595791,193,7,441, 
102346803,897,219,521, 
320342946,402,917,869, 
1456484,164,83,107, 
19413768,487,44,906, 
124404210,285,547,798, 
133245,15,21,423, 
15839424,428,144,257, 
230045200,484,970,490, 
101744544,363,304,922, 
4701550,350,101,133, 
3231060,245,157,84, 
11326832,22,926,556, 
248484964,722,793,434, 
61099020,974,765,82, 
10512645,377,65,429, 
46656708,214,358,609, 
56213703,501,959,117, 
11208036,214,86,609, 
31550720,628,314,160, 
3937395,77,105,487, 
190272144,887,218,984, 
12987650,290,845,53, 
13816600,994,100,139, 
170882643,543,389,809, 
113306424,231,922,532, 
974206,19,62,827, 
39729600,100,558,712, 
35032000,604,125,464, 
15151796,908,451,37, 
8300880,648,610,21, 
79842024,324,613,402, 
79253064,484,827,198, 
187681050,405,813,570, 
29788352,374,524,152, 
53809470,429,555,226, 
561869685,949,669,885, 
18885960,90,783,268, 
19096932,107,834,214, 
148013280,654,820,276, 
195611460,821,380,627, 
18318693,73,359,699, 
23910458,169,218,649, 
18228420,170,207,518, 
83874560,176,592,805, 
43330455,105,457,903, 
422696583,709,933,639, 
230987228,394,802,731, 
6458445,261,101,245, 
273409976,574,772,617, 
209259072,327,792,808, 
449811019,679,773,857, 
11396220,557,132,155, 
4225032,747,14,404, 
13232800,28,850,556, 
45201084,258,502,349, 
90661980,620,617,237, 
148065456,649,679,336, 
19321656,426,391,116, 
409852116,837,646,758, 
193800834,827,423,554, 
421012488,948,589,754, 
29430900,617,75,636, 
476067732,919,881,588, 
51736320,324,160,998, 
4928040,468,195,54, 
53746308,562,378,253, 
33958327,299,829,137, 
6735240,90,706,106, 
230052960,873,732,360, 
4844060,601,155,52, 
331748151,399,839,991, 
7772544,144,156,346, 
34468200,600,491,117, 
114267582,431,309,858, 
90837120,968,230,408, 
110837660,359,718,430, 
381667086,502,971,783, 
227132640,740,378,812, 
6098400,44,616,225, 
648432,4,228,711, 
742353579,891,893,933, 
39612117,499,563,141, 
9373260,26,591,610, 
142530597,891,461,347, 
141641892,412,357,963, 
55445250,70,885,895, 
240611328,512,856,549, 
515268,367,117,12, 
2465034,338,187,39, 
18960480,567,209,160, 
4475520,7,720,888, 
123022040,296,823,505, 
5628813,291,667,29, 
220800,75,8,368, 
4960800,75,78,848, 
910728,4,546,417, 
300359446,643,622,751, 
179358600,410,690,634, 
432611200,890,490,992, 
60505340,254,287,830, 
356440760,494,860,839, 
33693150,255,365,362, 
64904697,957,141,481, 
5947662,658,23,393, 
117060825,761,293,525, 
139612590,507,670,411, 
18711420,805,298,78, 
2881494,9,539,594, 
595265,137,79,55, 
93738420,471,642,310, 
91767000,120,905,845, 
323590700,926,482,725, 
162089532,513,946,334, 
106737345,715,873,171, 
29970486,91,963,342, 
570752325,657,891,975, 
17906834,823,46,473, 
332280368,833,856,466, 
268815360,880,888,344, 
5221440,98,222,240, 
235152896,473,971,512, 
88117344,654,802,168, 
493873480,865,856,667, 
103621083,571,251,723, 
45058500,114,527,750, 
150214771,391,497,773, 
34500960,171,520,388, 
85438964,599,338,422, 
38715534,338,117,979, 
67771704,217,507,616, 
41139391,311,739,179, 
151243502,397,478,797, 
120978,22,13,423, 
20220480,68,472,630, 
180136530,707,342,745, 
29446032,264,257,434, 
404189280,792,790,646, 
13326720,160,132,631, 
121848104,518,271,868, 
157239936,504,629,496, 
13155120,165,528,151, 
76490378,463,226,731, 
30468760,340,518,173, 
2413152,144,171,98, 
55383104,724,112,683, 
85254768,471,432,419, 
152956440,406,546,690, 
411387504,802,804,638, 
12018596,838,101,142, 
32833350,810,335,121, 
400169868,714,817,686, 
697469472,866,987,816, 
620730,726,5,171, 
96729030,414,563,415, 
48042060,877,110,498, 
31817115,209,995,153, 
175991832,888,549,361, 
62819874,243,326,793, 
221044000,584,500,757, 
96052,59,814,2, 
6551160,70,709,132, 
78365408,547,176,814, 
70074368,728,256,376, 
355873392,859,822,504, 
25630780,295,116,749, 
3791150,671,113,50, 
642269250,945,985,690, 
156459480,620,274,921, 
228222620,527,590,734, 
284875136,661,592,728, 
96586980,426,790,287, 
179712225,825,231,943, 
91077636,183,884,563, 
141377320,920,203,757, 
577552640,883,730,896, 
86395800,150,622,926, 
119794240,760,646,244, 
120669552,582,489,424, 
200497728,244,901,912, 
4420185,473,89,105, 
416576,566,46,16, 
35752258,391,131,698, 
28732800,365,246,320, 
112343049,599,273,687, 
121324432,778,772,202, 
5536848,372,122,122, 
21047808,96,772,284, 
54555696,772,604,117, 
5728140,132,789,55, 
71704132,386,634,293, 
581552622,994,699,837, 
91835224,221,508,818, 
20051110,310,911,71, 
73745820,414,235,758, 
20995000,250,884,95, 
29514342,839,143,246, 
11421018,563,207,98, 
17288640,69,864,290, 
119335923,963,441,281, 
461305030,986,683,685, 
23520,80,7,42, 
31266375,645,175,277, 
464582992,944,523,941, 
495926905,995,523,953, 
12810750,310,57,725, 
84814138,703,674,179, 
304554726,721,757,558, 
171216864,973,376,468, 
444741066,682,941,693, 
238201379,923,613,421, 
9896040,27,490,748, 
1548140,454,22,155, 
192742230,615,349,898, 
71058720,934,951,80, 
19320654,582,373,89, 
561792168,861,877,744, 
31449088,352,349,256, 
28352467,143,331,599, 
117208,196,299,2, 
574802865,923,659,945, 
385622048,712,644,841, 
100135440,340,729,404, 
33741450,873,773,50, 
174521320,974,340,527, 
125062444,443,793,356, 
4222584,173,113,216, 
79058070,985,441,182, 
12238470,153,842,95, 
83851008,404,276,752, 
29157422,713,322,127, 
330064800,852,745,520, 
142614750,870,415,395, 
55993960,503,968,115, 
63675612,434,418,351, 
129100326,254,723,703, 
263793831,851,509,609, 
146167808,958,298,512, 
13063400,602,434,50, 
53500150,925,242,239, 
1984785,523,165,23, 
377976984,958,671,588, 
102102760,632,409,395, 
300731145,611,627,785, 
10150590,313,46,705, 
49131886,647,883,86, 
1963920,167,490,24, 
15104430,726,365,57, 
4722146,143,418,79, 
12665625,965,125,105, 
118171700,269,460,955, 
37315740,231,820,197, 
63959814,386,171,969, 
167228820,564,599,495, 
1361856,16,164,519, 
363674850,805,814,555, 
376285152,883,736,579, 
42792400,116,476,775, 
162915445,671,245,991, 
39618306,938,361,117, 
29231272,266,662,166, 
34524224,808,218,196, 
450209340,580,777,999, 
73383543,493,999,149, 
417444000,600,809,860, 
44873920,64,805,871, 
22589289,667,639,53, 
98701218,714,177,781, 
43689705,489,167,535, 
93171540,645,154,938, 
169610368,296,607,944, 
14067150,982,573,25, 
150648498,929,462,351, 
47571492,698,74,921, 
235240524,444,633,837, 
488257434,511,974,981, 
58871628,733,276,291, 
150669504,669,306,736, 
68108040,882,99,780, 
508520684,977,641,812, 
630878976,944,918,728, 
57129776,496,407,283, 
59425920,95,724,864, 
82847875,677,979,125, 
41927193,301,231,603, 
48861000,600,183,445, 
54121596,457,142,834, 
37302700,380,677,145, 
34783034,173,481,418, 
30766437,599,117,439, 
226746912,784,354,817, 
36296128,872,242,172, 
85904364,811,291,364, 
69588900,463,300,501, 
221197449,587,601,627, 
58514742,537,127,858, 
446971140,882,542,935, 
11529072,354,92,354, 
149300120,493,904,335, 
74041968,336,871,253, 
8885350,47,199,950, 
20396880,45,852,532, 
432314496,678,648,984, 
17036995,61,673,415, 
9716112,588,486,34, 
67637288,526,244,527, 
346006134,522,697,951, 
232123788,793,423,692, 
22898400,812,376,75, 
4550400,320,30,474, 
12552520,424,31,955, 
45506450,527,785,110, 
7156800,144,71,700, 
10689888,212,66,764, 
16544190,26,719,885, 
27307256,584,437,107, 
5598912,8,726,964, 
97228296,302,542,594, 
44236800,768,256,225, 
28508480,712,440,91, 
4712512,448,157,67, 
31312320,130,312,772, 
17764506,342,127,409, 
81712098,663,334,369, 
239156500,737,590,550, 
67670460,715,132,717, 
11030007,137,141,571, 
40082490,98,447,915, 
147604248,759,292,666, 
428378394,758,733,771, 
3899756,553,164,43, 
17155008,104,696,237, 
134574264,542,342,726, 
84036576,867,104,932, 
67719960,693,349,280, 
26341000,250,142,742, 
62910540,198,534,595, 
153251670,715,417,514, 
253895850,690,585,629, 
9809856,216,56,811, 
192377568,509,762,496, 
515352,394,218,6, 
34275960,596,426,135, 
47817000,500,154,621, 
1752030,18,135,721, 
9742425,49,241,825, 
178974846,666,999,269, 
5863620,644,15,607, 
196841318,821,626,383, 
35684530,382,119,785, 
27417204,243,842,134, 
181389096,822,497,444, 
253353552,822,653,472, 
551463000,983,748,750, 
78320000,445,220,800, 
8438320,55,344,446, 
329992836,817,582,694, 
8136960,489,208,80, 
7673400,147,696,75, 
241521933,947,453,563, 
34696512,97,368,972, 
6948480,128,235,231, 
679652490,902,955,789, 
39349780,92,653,655, 
33289620,182,455,402, 
499360176,966,714,724, 
302563800,826,370,990, 
20807280,936,390,57, 
150072000,925,780,208, 
724559976,903,804,998, 
7765056,816,183,52, 
461733687,657,787,893, 
378250830,738,727,705, 
288479880,729,520,761, 
402928812,533,759,996, 
117282816,909,504,256, 
531176829,983,641,843, 
138110640,296,515,906, 
84732704,602,926,152, 
621192,132,181,26, 
54787792,76,916,787, 
61855648,458,368,367, 
16168320,802,70,288, 
204693147,801,421,607, 
178769020,701,311,820, 
79152000,500,582,272, 
2770416,583,44,108, 
7323050,305,343,70, 
37951222,467,227,358, 
144707535,899,245,657, 
394864,4,667,148, 
26142765,155,627,269, 
62470512,442,468,302, 
24001200,904,450,59, 
2593728,304,948,9, 
280876896,432,881,738, 
50019840,624,167,480, 
33231060,730,54,843, 
234262800,240,995,981, 
335238204,811,444,931, 
12352710,53,914,255, 
60700365,823,495,149, 
6112800,120,90,566, 
23496992,32,799,919, 
289980,90,537,6, 
143520000,575,416,600, 
408637944,923,792,559, 
3667860,497,492,15, 
1321936,814,58,28, 
409541184,824,531,936, 
245025872,406,829,728, 
798720,260,384,8, 
136749717,591,349,663, 
2393826,263,74,123, 
34290582,158,219,991, 
55144800,690,333,240, 
